epoch,test_kl,test_x,test_mof,test_y,test_loss,lcd-r2,lcd-MAE,pld-r2,pld-MAE,density-r2,density-MAE,avf-r2,avf-MAE,avsa-r2,avsa-MAE,agsa-r2,agsa-MAE,co2n2_co2_mol_kg-r2,co2n2_co2_mol_kg-MAE,co2n2_n2_mol_kg-r2,co2n2_n2_mol_kg-MAE,co2n2_selectivity-r2,co2n2_selectivity-MAE,co2n2_heat_avg-r2,co2n2_heat_avg-MAE,co2n2_heat_co2-r2,co2n2_heat_co2-MAE,co2n2_heat_n2-r2,co2n2_heat_n2-MAE,co2n2_heat_molfrac-r2,co2n2_heat_molfrac-MAE,co2ch4_co2_mol_kg-r2,co2ch4_co2_mol_kg-MAE,co2ch4_ch4_mol_kg-r2,co2ch4_ch4_mol_kg-MAE,co2ch4_selectivity-r2,co2ch4_selectivity-MAE,co2ch4_heat_avg-r2,co2ch4_heat_avg-MAE,co2ch4_heat_co2-r2,co2ch4_heat_co2-MAE,co2ch4_heat_ch4-r2,co2ch4_heat_ch4-MAE,co2ch4_heat_molfrac-r2,co2ch4_heat_molfrac-MAE,scscore-r2,scscore-MAE,lr,λ_x,λ_kl,λ_y,λ_mof,train_kl,train_x,train_mof,train_y,train_loss,valid_smiles,mof_acc,mean_r2,train_kl_ratio,train_x_ratio,train_mof_ratio,train_y_ratio,test_kl_ratio,test_x_ratio,test_mof_ratio,test_y_ratio
44,141.26227995065543,0.04403557520037374,0.0032535233907625438,0.39463056738560015,0.3066211360721634,0.9935587343225434,32.86442565917969,0.9991555927730926,7.864756107330322,0.979512532564396,48.60717010498047,0.9896708051190509,33.91215515136719,0.8648408498652311,96.50755310058594,0.978745999161086,37.84144973754883,0.8756483661022129,87.94959259033203,0.9939939950254238,17.18466567993164,0.9907568523947876,21.94416046142578,0.9977947949709951,21.792865753173828,0.9757854238897871,28.174633026123047,0.8703849340825613,35.363983154296875,0.6399010001818718,114.73497009277344,0.94532285163384,80.27787017822266,0.9993624656309006,10.039793014526367,0.9994547523331506,8.63971996307373,0.9519188188387863,85.38214111328125,-0.843796935951767,159.40896606445312,0.9917354435981498,29.873079299926758,0.9996521281798555,5.659861087799072,0.8000429154755789,59.453025817871094,0.00013138571209279765,1.0,0.0006919600965747205,0.41428571428571426,0.41428571428571426,135.00321266095412,0.055138666108665524,0.003353261193238323,8.499833417773342,3.671304309093108,0.0,99.9828728378922,0.8568305866757875,0.025445135626430086,0.015018822049727055,0.00037839636588732405,0.9591576350862795,0.3187903551893948,0.14361558946807226,0.0043959404728384855,0.5331980977653238
45,137.82140122927152,0.043691077162153445,0.0030180031904959693,0.40023684616272265,0.3236300923789923,0.9934282875630279,31.304943084716797,0.9993913547204234,6.764151573181152,0.9768731988990227,48.333404541015625,0.9809612425721225,40.96037673950195,0.8590919672726536,97.24483489990234,0.9837563853779435,33.24623489379883,0.7445249557318907,114.94288635253906,0.9941435338106289,17.17514991760254,0.9977104710328804,13.809873580932617,0.9917833870676109,37.42006301879883,0.9781779397995083,26.779794692993164,0.8192713156914884,48.572837829589844,0.4230032431299411,137.12496948242188,0.9498967289439034,77.18331909179688,0.998692414147748,11.131830215454102,0.9970630489564248,16.79871368408203,0.9706153619065837,69.49762725830078,-0.45039606972459545,144.7982635498047,0.9868062477283241,34.28807067871094,0.9987271814521731,10.302188873291016,0.815399688177089,59.9484748840332,0.00013138571209279765,1.0,0.0007772051086465605,0.42857142857142855,0.42857142857142855,131.30129517499853,0.05464129922830025,0.003556048969817648,8.35656984466926,3.7396004705459425,0.0,99.98428700724055,0.857567708774133,0.027288486613924533,0.014611533948257097,0.0004075357779710128,0.9576924338561708,0.33098126422303714,0.1350031353419023,0.003996630626268507,0.5300189350933658
46,134.8160909505991,0.044772612602593236,0.003097548764064693,0.3981393449581586,0.3387353884486052,0.9978296856303212,17.996309280395508,0.9997466501746612,4.309338569641113,0.993745713297149,26.494998931884766,0.9982068532617536,14.834861755371094,0.9372376628056924,66.80107879638672,0.985800058796262,29.975740432739258,0.900034851177668,79.7934799194336,0.9991116478095626,7.532784461975098,0.996095656130207,14.840826034545898,0.9938478804932723,30.050216674804688,0.9897021295498529,18.550874710083008,0.7767042494943963,57.65469741821289,0.7366370893899592,102.57662200927734,0.9804438433025581,50.9045524597168,0.999169118159322,11.343262672424316,0.9983143396057125,13.637537956237793,0.9753131697114638,63.095157623291016,-1.2244562588906556,168.59378051757812,0.9982338926108504,15.598899841308594,0.9991242339819378,8.744142532348633,0.6479629424813554,75.86888122558594,0.00013138571209279765,1.0,0.0008624501207184005,0.44285714285714284,0.44285714285714284,127.83139092104722,0.05494191110809834,0.0037597504532125435,8.43013600119543,3.9002011109176093,0.0,99.98334422767498,0.8418478766177764,0.02826731119655516,0.014086943094883645,0.000426909355752124,0.957218829802393,0.34325363655580526,0.13217577533794167,0.004049684923081181,0.5205209103622682
47,129.35448602529672,0.0455096961500553,0.003894061743966841,0.39140267211657304,0.34880538306270653,0.9974582734104551,20.84207534790039,0.999441876952378,6.3803324699401855,0.9956807883014342,23.895456314086914,0.9963550293840371,21.212493896484375,0.9209680401612359,74.6010513305664,0.9850224854902532,31.989173889160156,0.8249117279493707,99.17765045166016,0.9981726208349979,10.137328147888184,0.9905467654053319,22.40680694580078,0.990006961471176,39.310203552246094,0.9885340126864751,16.554922103881836,0.7934910622024007,54.57357406616211,0.5592289198147677,124.83421325683594,0.9822733723920284,49.54108428955078,0.9935293599762848,26.14162826538086,0.9980670952062526,14.615074157714844,0.9789604776529147,59.23954391479492,-0.8649880118270945,157.9593963623047,0.9963643104823235,21.298152923583984,0.9999515744012911,2.375990629196167,0.8400271314313917,55.97004699707031,0.00013138571209279765,1.0,0.0009476951327902405,0.45714285714285713,0.45714285714285713,124.28454931558079,0.05501866952628016,0.003878702731490396,8.41617177959084,4.021968481885884,0.0,99.97847319991955,0.8554287558942717,0.029285128164946776,0.013679537712459182,0.0004408590610958529,0.9565944713030706,0.3514527663947162,0.13047303269936572,0.005103540822383677,0.512970683690832
48,126.51133764707126,0.0447970346117822,0.004055113783509184,0.3972272173716472,0.3646516285550136,0.9936174789177854,32.567840576171875,0.9992245425119723,6.9754109382629395,0.990303255909457,36.345726013183594,0.9920574730175583,27.97727394104004,0.8996246704174433,83.1985855102539,0.9838591352952488,29.91988754272461,0.848037691723203,95.73189544677734,0.9837920971293479,23.438207626342773,0.9815476049598968,31.865055084228516,0.9850866972675569,44.694923400878906,0.9921829202134365,13.228759765625,0.8637071540597794,44.06194305419922,0.5397843481537419,129.2788543701172,0.9767583630722741,55.01590347290039,0.9948044397702626,23.69704246520996,0.9987741604679665,10.492727279663086,0.9635051353656436,75.19628143310547,-0.5199715915367491,145.37689208984375,0.9925308181059912,26.1704044342041,0.9996672334060543,5.15683650970459,0.8254523425002721,55.403865814208984,0.00013138571209279765,1.0,0.0010329401448620807,0.4714285714285714,0.4714285714285714,121.30490248262076,0.05496109269600874,0.004032261702791449,8.482503117980137,4.181057068119944,0.0,99.9743878218021,0.8706831414632449,0.029968666177336255,0.013145262501935321,0.00045465138198361914,0.9564314148062857,0.3583657090842977,0.12284885382055505,0.005242528342778629,0.5135429131637907
49,125.4801701765794,0.045304412237153605,0.002941855972704406,0.39849386994655317,0.38059754125200784,0.9968574140860035,22.962121963500977,0.9995912471250625,6.658809185028076,0.9842089468075126,41.6125373840332,0.9961589240085036,22.139774322509766,0.9394283532723087,70.38363647460938,0.9680703804552638,45.33951950073242,0.7889026087796909,111.56343841552734,0.9937014478708495,16.841468811035156,0.9989044376613762,9.841035842895508,0.9959450835075199,28.34511375427246,0.9894632915731397,16.327178955078125,0.7734740383876375,57.858642578125,0.620175741477085,122.39075469970703,0.9775019577748328,55.09904098510742,0.9992311686475926,10.604484558105469,0.9986711044335861,10.678873062133789,0.9683013719904257,71.04387664794922,-0.7644109375969514,159.89059448242188,0.9941641968957952,23.65480613708496,0.9997382041218397,4.707248210906982,0.7534599761949347,65.90849304199219,0.00013138571209279765,1.0,0.0011181851569339208,0.4857142857142857,0.4857142857142857,118.73592432548627,0.05554603875963671,0.004061526674095633,8.334181311496591,4.238318460416301,0.0,99.98617256637168,0.8557875694035243,0.03132580749077242,0.013105678414306978,0.0004654538222746268,0.9551030580956641,0.36865730482501724,0.11903495773546226,0.00375436338278995,0.5085533783689162
50,121.94059540675237,0.04412858209644373,0.0036390363104426516,0.3993489524492851,0.392369566198725,0.9959253138801665,25.95917320251465,0.9992780012543863,8.344656944274902,0.9912490955482757,32.165096282958984,0.9986498167613179,10.330385208129883,0.945218282255891,65.55609130859375,0.9842044986780295,32.91529083251953,0.8236652165861863,101.41648864746094,0.9994782807176212,5.814464569091797,0.9970558255505633,14.330450057983398,0.9852420371995635,44.882118225097656,0.9896127814730618,16.778125762939453,0.8336316771974922,46.527381896972656,0.5458252989443324,125.17475891113281,0.9749319799630447,57.12672805786133,0.9963239085775898,19.867584228515625,0.9968268561502804,17.949689865112305,0.9711453973540458,67.25394439697266,-0.7599041532241888,154.24002075195312,0.993477818903088,25.007539749145508,0.9997574408553999,3.926551103591919,0.8476667714718833,54.39892578125,0.00013138571209279765,1.0,0.0012034301690057607,0.5,0.5,116.65862606779962,0.055910393622368215,0.004249546152125383,8.420172557056945,4.408511959235632,0.0,99.97894458970234,0.8623458164808587,0.0318453281703456,0.012682373131650122,0.0004819705822984984,0.9549903272256148,0.3740019715613916,0.1124668830051252,0.004637256076837996,0.5088938934767244
51,120.06896620530348,0.04469754564790772,0.003789740858617454,0.3962716448765535,0.3994581398482506,0.9945127709719273,30.134347915649414,0.9994128943475402,5.756404399871826,0.9804575489396166,45.69615173339844,0.9980320295423839,16.127037048339844,0.9302930259194983,69.69596099853516,0.9812782715065104,35.92435073852539,0.8291140967501898,98.14034271240234,0.9988884689494494,8.201630592346191,0.9993285794785877,7.7794270515441895,0.9932049178093123,33.5602912902832,0.9478531844786344,40.397071838378906,0.8196079112518624,47.15860366821289,0.529549064615235,124.3974838256836,0.9690923882242072,61.34611511230469,0.998719049396542,13.191068649291992,0.9966441065069239,19.421234130859375,0.9604924099238079,76.70806121826172,-0.5802104507644084,145.61224365234375,0.9881983325547536,32.87273406982422,0.9959465599335756,14.091830253601074,0.8443789426664876,54.30464553833008,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,113.78602680822355,0.05571193807864341,0.004419694994720753,8.463479503100128,4.436294766580101,0.0,99.9772161604988,0.8654663858572684,0.03305308515696905,0.012558213781991595,0.0004981290950294377,0.9538905717963087,0.3873494650157832,0.11189544332451902,0.004743601995514638,0.4960114782328536
52,118.44201667492206,0.0439708974176588,0.0039898480675989185,0.4026938539284926,0.3999460438409677,0.9934446032147668,31.048927307128906,0.9999064008571072,2.8280181884765625,0.9703854767058414,52.17647933959961,0.9858997564759867,35.941551208496094,0.8884523848662469,85.29500579833984,0.979084446592588,37.96629333496094,0.8032040609944877,107.55360412597656,0.9992466324424965,6.8528666496276855,0.9958514396809168,17.32912826538086,0.9887629264458108,42.16521453857422,0.9675458498975186,31.751087188720703,0.8546046414909425,40.8885383605957,0.4524677678426542,139.24478149414062,0.9579315960917396,70.78282165527344,0.9999197117079802,4.214783191680908,0.9943757182213901,23.205995559692383,0.9603868753559673,79.18388366699219,-0.5679376238515377,152.40057373046875,0.9880372866839048,33.0113639831543,0.9942664691256089,19.536466598510742,0.8243759655056153,56.34016418457031,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,112.78310345123947,0.05461500584486466,0.004333256771910251,8.533515267080036,4.468880063025081,0.0,99.9772161604988,0.8585815422070492,0.03252286573207685,0.01222118407176374,0.00048482580767416885,0.9547711223764099,0.38163469707039693,0.10994207367417576,0.004987982915497245,0.5034352259884055
53,116.9393166762132,0.04301758477679239,0.004146960410602892,0.4014128251717641,0.3964942776812957,0.9981882242254827,16.071636199951172,0.9978096039461172,10.604153633117676,0.9947627640305002,26.177536010742188,0.9987577376316281,9.889289855957031,0.953324160923654,62.665470123291016,0.9855891044089363,30.40812110900879,0.8736669755388188,89.03316497802734,0.9956808332729166,14.494091033935547,0.9871821816130983,27.464221954345703,0.9770430604102724,52.46242141723633,0.967194130458691,31.40582847595215,0.861674115371698,40.41712188720703,0.5769672375492709,123.43316650390625,0.9833089132657112,47.98188400268555,0.9950562916083283,21.017892837524414,0.9976466578492252,15.856864929199219,0.9768110979562641,62.78759765625,-1.3662255605122056,178.6637420654297,0.9964766309066628,18.582151412963867,0.9995740371977178,5.705166816711426,0.7846380997709671,61.10846710205078,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,111.726098241935,0.05328765436236405,0.00420322454196987,8.41785905673187,4.4082974463867215,0.0,99.97281652252614,0.835006014163036,0.03266082918271136,0.012088035122503244,0.000476740123946838,0.954774395229569,0.38007306429259713,0.10849484393156908,0.005229533746179613,0.5062025453674037
54,115.23020502237173,0.04301058708761747,0.004105966300882686,0.4024279174896387,0.39477184429191625,0.9976460450075189,17.34916114807129,0.9994816173867246,6.417482852935791,0.9879012566546799,37.41425704956055,0.9942423606588874,26.324947357177734,0.9090069934012232,81.88265228271484,0.981899867351325,35.14958953857422,0.7740106099710177,110.74308013916016,0.998006990923216,10.882158279418945,0.9981407435465052,12.219873428344727,0.9906973443271986,38.20355987548828,0.9889883922733413,18.339418411254883,0.8579582592395818,42.85113525390625,0.41523739295820383,139.92710876464844,0.9735591209449767,59.72501754760742,0.9950148014620775,22.31378173828125,0.9978545023222964,15.437796592712402,0.966341918316773,73.73908996582031,-0.33887527909323567,138.66119384765625,0.9950722762976306,22.938289642333984,0.9997046528087205,5.24287748336792,0.8095982003051305,58.11270523071289,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,110.66313950713892,0.05255895437540852,0.004112350953836957,8.552421224240566,4.473434585660056,0.0,99.97611625100564,0.8710232412887522,0.031879049220954706,0.011749127738201507,0.00045964134213780837,0.9559121811746193,0.37615221923731984,0.10895049307471141,0.005200429514226584,0.5096968328775507
55,114.89031857710619,0.04216551777118674,0.004435308054850724,0.397595070875608,0.3912370147613379,0.9956765401175722,26.77579116821289,0.9998990309456363,3.7018299102783203,0.99122286781519,31.39778709411621,0.9959883460450001,21.753982543945312,0.9284051660481814,72.11611938476562,0.9898996538036725,22.337112426757812,0.8174998801373681,100.84812927246094,0.9982180937654838,9.991029739379883,0.992727348189753,20.58256721496582,0.9879584405175438,41.24094772338867,0.989010356382241,15.257909774780273,0.7376107524708664,62.122222900390625,0.5940294456727204,119.36730194091797,0.9750362055856285,56.785587310791016,0.9981220260427429,15.818914413452148,0.9976771906909159,16.22750473022461,0.9784156381954691,60.252384185791016,-0.6668844043012849,150.2890625,0.9966609071315218,18.633731842041016,0.9992350803656903,8.12756061553955,0.7586511293931126,64.46209716796875,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,109.83345352209268,0.05143400640860378,0.004038186836376484,8.389744930307165,4.389865216747958,0.0,99.97077383346742,0.8597647473816676,0.03224236704716292,0.01171653430551256,0.0004599442849600745,0.9555811529587628,0.3784312233001082,0.10777486837974296,0.005668313435982466,0.5081255810089297
56,115.1444008900569,0.0399116990962424,0.003454420290206774,0.3911134359928278,0.3855793639444388,0.9933657675970512,33.31357955932617,0.9996237784218096,6.361015796661377,0.9838086814060933,43.07341003417969,0.9949651090907252,25.452444076538086,0.928587924840915,75.71690368652344,0.9862162300562338,29.314937591552734,0.8636467567068626,90.06926727294922,0.9978496420698741,10.991854667663574,0.9978509179505671,12.761826515197754,0.9885888411764379,41.0115966796875,0.9717463071512041,30.04154396057129,0.8393994369238582,45.60881423950195,0.6039433173074129,116.89557647705078,0.977430289316331,55.70796585083008,0.999261010235041,9.928498268127441,0.9995188868003982,8.194390296936035,0.9694531549420975,70.69124603271484,-0.867242899907815,159.69937133789062,0.992037990488885,28.693496704101562,0.9994960322372723,7.023892879486084,0.8316309601014078,54.60451126098633,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,109.20456135339366,0.050781130197983276,0.004007166494836167,8.517680488319366,4.452354163002569,0.0,99.98083014883346,0.8595799111863172,0.03160781975656669,0.011405456156196165,0.0004500053621221613,0.9565367192819214,0.3848331771418341,0.10351098328486685,0.0044795191512175285,0.5071763073518457
57,113.03951263427734,0.03949779204916782,0.004310485841975046,0.39399169385433197,0.3843201042081301,0.9970091152739797,22.271114349365234,0.9983112877521209,12.464430809020996,0.9877807070756415,34.03212356567383,0.9982694492179801,15.071239471435547,0.9422107175907398,64.65447998046875,0.9918858688850509,20.666908264160156,0.900953746152523,77.09977722167969,0.9964179358844618,13.201953887939453,0.9958149644546419,16.805498123168945,0.986862430595083,41.145355224609375,0.979691803197363,24.81870460510254,0.7684678379432448,58.27178192138672,0.6503209666610946,110.21229553222656,0.9698469688473336,58.36684036254883,0.9971657294790409,19.55585289001465,0.9972502345292008,16.195613861083984,0.9803757348285818,56.86526870727539,-0.9879097759873767,158.82125854492188,0.9937614153086956,26.69661521911621,0.999346200053317,5.987886905670166,0.6218283207502552,79.73100280761719,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,108.44401706886747,0.0495154519781008,0.0038411044210507465,8.353866237586892,4.368118243503874,0.0,99.9710880933226,0.8459838884996654,0.03199297856481693,0.011335648262667477,0.0004396749592073331,0.9562316965675661,0.3790361545437453,0.10277316127021455,0.0056079369707402625,0.5125827266649629
58,114.41993735386775,0.04034795824330873,0.0031429674020798234,0.3952065029969582,0.38697283213528305,0.9963798100026092,24.5003604888916,0.999817998061147,4.903754234313965,0.9880001905442765,37.50014877319336,0.9939547475536672,26.114456176757812,0.9169746010615722,78.3344955444336,0.986730487914196,24.037418365478516,0.8496844370998932,94.26555633544922,0.9990030654784396,6.5026092529296875,0.9947809963595958,19.214120864868164,0.9940195963065955,31.831510543823242,0.9636313005202937,33.97588348388672,0.8178913197970135,50.61833953857422,0.5712162059935326,121.13488006591797,0.9639501888046763,66.30623626708984,0.9994566130699665,8.646356582641602,0.9986986120982223,12.406770706176758,0.9698398433076151,70.40778350830078,-0.6380254797422495,149.5050506591797,0.9915628784347088,27.289072036743164,0.9985735247005918,9.960485458374023,0.7257630749853874,67.12039184570312,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,107.76485744163737,0.04851060895013638,0.0038938245980284646,8.264451664406435,4.321557260166584,0.0,99.98098727876106,0.8610430482072263,0.032135151478254555,0.011225261180102109,0.00045051174421768147,0.9561890733906259,0.38103484597294857,0.1042656096053879,0.0040609664827595225,0.5106385644907453
59,112.13019077594464,0.03822601960900311,0.003816413499477606,0.39427700294898105,0.3817721228473462,0.9981264602119074,16.608713150024414,0.997484294941816,13.203333854675293,0.9871921605455829,37.3841438293457,0.9982611376859396,14.268168449401855,0.9297003527379613,73.90686798095703,0.9831111941596546,33.91311264038086,0.7683483534991575,111.04161834716797,0.9988487310409552,7.5431671142578125,0.9992811900696081,7.945064067840576,0.984456025786524,45.00818634033203,0.9706052918012954,31.00774574279785,0.8195808002652591,48.543174743652344,0.420940743652122,138.10926818847656,0.9780859320111825,54.79081344604492,0.9988004898996843,12.849446296691895,0.99941612401664,8.057625770568848,0.9684293981586037,70.95248413085938,-0.4265215829761697,141.96885681152344,0.9939369481580311,23.444446563720703,0.9999242622558647,2.9583804607391357,0.8270747385570317,57.75959777832031,0.00013138571209279765,1.0,0.0012886751810776008,0.5,0.5,107.0572856214185,0.0475936090764823,0.00378067435436662,8.29233690520175,4.333614472652487,0.0,99.97344504223652,0.8664325260227927,0.031835334639127494,0.010982428034801987,0.00043620335613894296,0.9567460323860141,0.37849645182247976,0.10012784412833624,0.00499828729113836,0.5163774138462108
